FILENAME,X,Y
20180423_2580.0.jpg,385,193
20180423_2580.0.jpg,406,175
20180423_2580.0.jpg,386,153
20180423_2580.0.jpg,404,132
20180423_2580.0.jpg,415,119
20180423_2964.36765.jpg,398,175
20180423_2964.36765.jpg,397,153
20180423_2964.36765.jpg,416,119
20180423_2964.36765.jpg,397,129
20180423_2964.36765.jpg,324,146
20180423_2964.36765.jpg,297,170
20180423_2964.36765.jpg,279,183
20180423_2964.36765.jpg,271,199
20180423_2964.36765.jpg,268,250
20180423_305.25525.jpg,370,164
20180423_305.25525.jpg,412,148
20180423_305.25525.jpg,408,133
20180423_305.25525.jpg,422,120
20180423_305.25525.jpg,303,242
20180423_305.25525.jpg,265,203
20180423_305.25525.jpg,282,183
20180423_305.25525.jpg,299,166
20180423_3174.6546.jpg,384,192
20180423_3174.6546.jpg,414,152
20180423_3174.6546.jpg,431,119
20180423_3174.6546.jpg,397,129
20180423_3174.6546.jpg,323,146
20180423_3174.6546.jpg,303,169
20180423_3174.6546.jpg,278,181
20180423_3174.6546.jpg,268,202
20180423_3174.6546.jpg,273,247
20180423_4388.89215.jpg,386,189
20180423_4388.89215.jpg,405,175
20180423_4388.89215.jpg,398,153
20180423_4388.89215.jpg,399,133
20180423_4388.89215.jpg,402,120
20180423_4388.89215.jpg,319,147
20180423_4388.89215.jpg,306,172
20180423_4388.89215.jpg,280,178
20180423_4388.89215.jpg,274,203
20180423_4388.89215.jpg,271,245
20180423_4850.1667499.jpg,275,255
20180423_4850.1667499.jpg,239,209
20180423_4850.1667499.jpg,280,180
20180423_4850.1667499.jpg,285,167
20180423_4850.1667499.jpg,317,146
20180423_4850.1667499.jpg,384,151
20180423_4850.1667499.jpg,390,174
20180423_4850.1667499.jpg,389,193
20180423_4850.1667499.jpg,423,133
20180423_4850.1667499.jpg,424,115
20180423_5243.60685.jpg,433,196
20180423_5243.60685.jpg,273,269
20180423_5243.60685.jpg,412,169
20180423_5243.60685.jpg,393,161
20180423_5243.60685.jpg,394,131
20180423_5243.60685.jpg,418,116
20180423_5243.60685.jpg,320,147
20180423_5243.60685.jpg,297,167
20180423_5243.60685.jpg,274,181
20180423_5243.60685.jpg,263,203
20180423_5725.2318.jpg,263,281
20180423_5725.2318.jpg,257,201
20180423_5725.2318.jpg,262,187
20180423_5725.2318.jpg,283,124
20180423_5725.2318.jpg,402,164
20180423_5725.2318.jpg,422,143
20180423_5725.2318.jpg,424,122
20180423_5725.2318.jpg,391,104
20180423_5725.2318.jpg,413,98
20180423_6145.8057.jpg,446,233
20180423_6145.8057.jpg,493,342
20180423_6145.8057.jpg,186,348
20180423_6310.0.jpg,372,123
20180423_6310.0.jpg,406,123
20180423_6310.0.jpg,301,125
20180423_908.9823.jpg,288,248
20180423_908.9823.jpg,263,202
20180423_908.9823.jpg,284,189
20180423_908.9823.jpg,304,172
20180423_908.9823.jpg,320,147
20180423_908.9823.jpg,404,176
20180423_908.9823.jpg,419,150
20180423_908.9823.jpg,397,133
20180423_908.9823.jpg,408,125
20180424_10258.1019.jpg,241,234
20180424_10258.1019.jpg,281,183
20180424_10258.1019.jpg,286,163
20180424_10258.1019.jpg,388,203
20180424_10258.1019.jpg,408,170
20180424_10258.1019.jpg,430,141
20180424_10258.1019.jpg,410,118
20180424_10258.1019.jpg,338,126
20180424_12715.4745.jpg,231,231
20180424_12715.4745.jpg,279,184
20180424_12715.4745.jpg,284,163
20180424_12715.4745.jpg,320,129
20180424_12715.4745.jpg,409,141
20180424_12715.4745.jpg,419,169
20180424_12715.4745.jpg,379,193
20180424_12715.4745.jpg,423,114
20180424_1385.84385.jpg,287,162
20180424_1385.84385.jpg,314,145
20180424_1385.84385.jpg,416,148
20180424_1385.84385.jpg,409,133
20180424_1385.84385.jpg,392,174
20180424_1385.84385.jpg,381,196
20180424_2585.9560499.jpg,264,189
20180424_2585.9560499.jpg,269,164
20180424_2585.9560499.jpg,288,146
20180424_2585.9560499.jpg,335,123
20180424_2585.9560499.jpg,419,140
20180424_2585.9560499.jpg,433,116
20180424_2585.9560499.jpg,398,172
20180424_2585.9560499.jpg,419,195
20180424_414.32445.jpg,275,183
20180424_414.32445.jpg,282,164
20180424_414.32445.jpg,307,147
20180424_414.32445.jpg,384,168
20180424_414.32445.jpg,373,196
20180424_414.32445.jpg,398,146
20180424_414.32445.jpg,414,132
20180424_6157.7185499.jpg,261,190
20180424_6157.7185499.jpg,293,159
20180424_6157.7185499.jpg,302,147
20180424_6157.7185499.jpg,334,123
20180424_6157.7185499.jpg,405,107
20180424_6157.7185499.jpg,442,118
20180424_6157.7185499.jpg,389,171
20180424_6157.7185499.jpg,375,202
20180424_7786.44225.jpg,210,238
20180424_7786.44225.jpg,255,191
20180424_9458.0271.jpg,434,139
20180424_9458.0271.jpg,429,117
20180424_9458.0271.jpg,419,198
20180424_9458.0271.jpg,402,167
20180503_103.3282.jpg,264,171
20180503_103.3282.jpg,309,142
20180503_103.3282.jpg,338,116
20180503_103.3282.jpg,373,118
20180503_103.3282.jpg,434,109
20180503_1060.0.jpg,239,203
20180503_1060.0.jpg,298,163
20180503_1060.0.jpg,327,142
20180503_1060.0.jpg,336,121
20180503_1060.0.jpg,416,116
20180503_1060.0.jpg,433,135
20180503_1060.0.jpg,433,150
20180503_130.0.jpg,304,203
20180503_130.0.jpg,309,142
20180503_130.0.jpg,337,116
20180503_130.0.jpg,381,116
20180503_300.0.jpg,311,122
20180503_300.0.jpg,382,121
20180503_300.0.jpg,406,107
20180503_300.0.jpg,335,117
20180503_40.0.jpg,279,142
20180503_40.0.jpg,310,143
20180503_40.0.jpg,337,116
20180503_40.0.jpg,384,114
20180503_40.0.jpg,426,134
20180503_419.6133.jpg,199,173
20180503_419.6133.jpg,265,130
20180503_419.6133.jpg,337,117
20180503_419.6133.jpg,327,138
20180503_419.6133.jpg,430,108
20180503_419.6133.jpg,423,136
20180503_419.6133.jpg,412,115
20180503_485.1385.jpg,248,166
20180503_485.1385.jpg,288,166
20180503_485.1385.jpg,325,135
20180503_485.1385.jpg,335,116
20180503_485.1385.jpg,378,112
20180503_485.1385.jpg,423,113
20180503_641.3909.jpg,243,205
20180503_641.3909.jpg,281,164
20180503_641.3909.jpg,313,143
20180503_641.3909.jpg,338,119
20180503_641.3909.jpg,414,110
20180503_641.3909.jpg,402,128
20180503_641.3909.jpg,400,150
20180503_780.0.jpg,280,202
20180503_780.0.jpg,290,161
20180503_780.0.jpg,317,141
20180503_780.0.jpg,335,119
20180503_780.0.jpg,410,115
20180503_780.0.jpg,431,137
20180503_780.0.jpg,407,150
20180503_855.6079.jpg,245,205
20180503_855.6079.jpg,283,161
20180503_855.6079.jpg,318,148
20180503_855.6079.jpg,335,123
20180503_855.6079.jpg,406,118
20180503_855.6079.jpg,433,136
20180503_855.6079.jpg,397,152
20180503_990.0.jpg,237,209
20180503_990.0.jpg,301,165
20180503_990.0.jpg,329,141
20180503_990.0.jpg,338,122
20180503_990.0.jpg,409,117
20180503_990.0.jpg,435,131
20180503_990.0.jpg,437,148
20180504_0.0.jpg,105,315
20180504_0.0.jpg,404,152
20180504_142.5033.jpg,338,119
20180504_142.5033.jpg,406,153
20180504_226.4436.jpg,328,123
20180504_226.4436.jpg,407,152
20180504_305.50365.jpg,326,123
20180504_305.50365.jpg,407,150
20180504_402.866275.jpg,329,124
20180504_402.866275.jpg,408,152
20180504_524.13885.jpg,317,124
20180504_524.13885.jpg,403,152
20180504_527.071.jpg,318,124
20180504_527.071.jpg,402,150
20180504_653.6.jpg,222,204
20180504_653.6.jpg,406,149
20180504_653.6.jpg,335,123
20180504_952.6248.jpg,434,107
20180506_112.5.jpg,410,138
20180506_112.5.jpg,397,136
20180506_112.5.jpg,390,173
20180506_112.5.jpg,259,194
20180506_112.5.jpg,327,147
20180506_112.5.jpg,337,122
20180506_18.404.jpg,269,193
20180506_18.404.jpg,325,142
20180506_18.404.jpg,411,137
20180506_18.404.jpg,401,137
20180506_18.404.jpg,345,106
20180506_187.5.jpg,263,197
20180506_187.5.jpg,317,147
20180506_187.5.jpg,341,121
20180506_187.5.jpg,410,141
20180506_187.5.jpg,397,137
20180506_187.5.jpg,388,170
20180506_225.0.jpg,335,121
20180506_225.0.jpg,318,148
20180506_225.0.jpg,412,139
20180506_225.0.jpg,400,134
20180506_225.0.jpg,387,172
20180506_225.0.jpg,257,192
20180506_275.0.jpg,393,168
20180506_275.0.jpg,262,197
20180506_275.0.jpg,320,147
20180506_275.0.jpg,337,122
20180506_2_0.0.jpg,107,295
20180506_2_0.0.jpg,274,182
20180506_2_0.0.jpg,381,162
20180506_2_0.0.jpg,390,205
20180506_2_1387.3675999.jpg,266,185
20180506_2_1387.3675999.jpg,327,140
20180506_2_1387.3675999.jpg,331,131
20180506_2_1387.3675999.jpg,379,176
20180506_2_1640.6790999.jpg,318,143
20180506_2_1640.6790999.jpg,331,138
20180506_2_1640.6790999.jpg,418,178
20180506_2_1893.9906.jpg,284,179
20180506_2_1893.9906.jpg,379,178
20180506_2_1893.9906.jpg,320,140
20180506_2_1893.9906.jpg,332,136
20180506_2_2194.0672999.jpg,282,181
20180506_2_2194.0672999.jpg,376,176
20180506_2_2194.0672999.jpg,322,138
20180506_2_2194.0672999.jpg,321,122
20180506_2_2482.4527.jpg,265,178
20180506_2_2482.4527.jpg,389,178
20180506_2_2482.4527.jpg,324,123
20180506_2_284.4883.jpg,296,169
20180506_2_284.4883.jpg,255,200
20180506_2_284.4883.jpg,394,203
20180506_2_284.4883.jpg,414,173
20180506_2_3133.2684.jpg,272,182
20180506_2_3133.2684.jpg,411,122
20180506_2_3133.2684.jpg,321,139
20180506_2_3133.2684.jpg,327,128
20180506_2_3421.6538.jpg,321,141
20180506_2_3421.6538.jpg,335,137
20180506_2_3745.1130999.jpg,316,147
20180506_2_3745.1130999.jpg,336,122
20180506_2_475.4462.jpg,400,200
20180506_2_475.4462.jpg,398,179
20180506_2_475.4462.jpg,274,188
20180506_2_475.4462.jpg,291,167
20180506_30.47909044.jpg,263,195
20180506_30.47909044.jpg,325,142
20180506_30.47909044.jpg,336,119
20180506_30.47909044.jpg,412,137
20180506_30.47909044.jpg,386,170
20180506_440.544.jpg,262,192
20180506_440.544.jpg,298,150
20180506_440.544.jpg,339,110
20180512_167.4720999.jpg,232,231
20180512_167.4720999.jpg,408,152
20180512_167.4720999.jpg,282,150
20180512_167.4720999.jpg,315,141
20180512_167.4720999.jpg,341,119
20180512_167.4720999.jpg,409,134
20180512_167.4720999.jpg,411,115
20180512_193.629.jpg,239,229
20180512_193.629.jpg,409,144
20180512_193.629.jpg,402,115
20180512_193.629.jpg,334,117
20180512_193.629.jpg,322,140
20180512_193.629.jpg,291,141
20180512_244.5839999.jpg,237,229
20180512_244.5839999.jpg,286,163
20180512_244.5839999.jpg,315,141
20180512_244.5839999.jpg,335,117
20180512_244.5839999.jpg,411,118
20180512_244.5839999.jpg,403,133
20180512_244.5839999.jpg,406,148
20180512_260.0.jpg,243,226
20180512_260.0.jpg,283,169
20180512_260.0.jpg,315,141
20180512_260.0.jpg,323,106
20180512_260.0.jpg,399,148
20180512_260.0.jpg,411,135
20180512_260.0.jpg,411,115
20180512_31.5921.jpg,224,235
20180512_31.5921.jpg,241,180
20180512_31.5921.jpg,317,139
20180512_31.5921.jpg,398,149
20180512_31.5921.jpg,409,132
20180512_31.5921.jpg,456,124
20180512_64.2033.jpg,233,234
20180512_64.2033.jpg,240,178
20180512_64.2033.jpg,319,141
20180512_64.2033.jpg,399,149
20180512_64.2033.jpg,401,132
20180512_64.2033.jpg,453,120
20180512_96.1351.jpg,227,234
20180512_96.1351.jpg,248,151
20180512_96.1351.jpg,316,141
20180512_96.1351.jpg,402,149
20180512_96.1351.jpg,393,137
20180512_96.1351.jpg,439,112
20180516_0.0.jpg,189,180
20180516_0.0.jpg,312,150
20180516_0.0.jpg,411,151
20180516_0.0.jpg,391,137
20180516_0.0.jpg,417,129
20180516_10779.4234999.jpg,407,113
20180516_10779.4234999.jpg,328,124
20180516_11683.7865.jpg,335,122
20180516_11683.7865.jpg,406,118
20180516_13171.6095.jpg,335,122
20180516_1823.3125.jpg,315,107
20180516_1823.3125.jpg,289,157
20180506_440.544.jpg,415,140
20180506_440.544.jpg,399,133
20180506_440.544.jpg,394,169
20180506_509.73199999999997.jpg,263,195
20180506_509.73199999999997.jpg,321,142
20180506_509.73199999999997.jpg,338,113
20180506_509.73199999999997.jpg,397,136
20180506_509.73199999999997.jpg,395,173
20180506_556.328.jpg,251,192
20180506_556.328.jpg,321,142
20180506_556.328.jpg,319,107
20180506_556.328.jpg,396,136
20180506_556.328.jpg,419,134
20180506_556.328.jpg,393,171
20180506_621.28.jpg,227,195
20180506_621.28.jpg,322,149
20180506_621.28.jpg,333,123
20180506_621.28.jpg,400,140
20180506_621.28.jpg,434,134
20180506_621.28.jpg,397,171
20180516_1823.3125.jpg,401,118
20180516_2_1026.281127493.jpg,290,163
20180516_2_1026.281127493.jpg,306,142
20180516_2_1026.281127493.jpg,318,127
20180516_2_1026.281127493.jpg,414,130
20180516_2_1026.281127493.jpg,387,150
20180516_2_1026.281127493.jpg,423,115
20180516_2_420.979762133.jpg,287,158
20180516_2_420.979762133.jpg,325,142
20180516_2_420.979762133.jpg,326,131
20180516_2_420.979762133.jpg,410,113
20180516_2_420.979762133.jpg,434,130
20180516_2_420.979762133.jpg,387,148
20180516_2_361.159334612.jpg,391,149
20180516_2_361.159334612.jpg,435,127
20180516_2_361.159334612.jpg,422,114
20180516_2_361.159334612.jpg,331,124
20180516_2_361.159334612.jpg,325,145
20180516_2_361.159334612.jpg,289,159
20180516_2_420.979762133.jpg,287,157
20180516_2_420.979762133.jpg,325,141
20180516_2_420.979762133.jpg,327,130
20180516_2_420.979762133.jpg,411,111
20180516_2_420.979762133.jpg,435,130
20180516_2_420.979762133.jpg,389,150
20180516_2_470.168226606.jpg,292,159
20180516_2_470.168226606.jpg,316,141
20180516_2_470.168226606.jpg,327,132
20180516_2_470.168226606.jpg,411,114
20180516_2_470.168226606.jpg,436,130
20180516_2_470.168226606.jpg,389,151
20180516_2_550.976577964.jpg,287,159
20180516_2_550.976577964.jpg,320,139
20180516_2_550.976577964.jpg,330,130
20180516_2_550.976577964.jpg,410,114
20180516_2_550.976577964.jpg,434,129
20180516_2_550.976577964.jpg,392,149
20180518_2367.65945.jpg,326,123
20180518_2367.65945.jpg,300,148
20180518_2551.4703499.jpg,412,112
20180518_2551.4703499.jpg,329,122
20180518_2551.4703499.jpg,298,148
20180518_2967.2331.jpg,297,146
20180518_2967.2331.jpg,335,121
20180518_2967.2331.jpg,408,110
20180518_310.0.jpg,329,123
20180518_310.0.jpg,405,117
20180518_3164.1733499.jpg,302,143
20180518_3164.1733499.jpg,336,123
20180518_3164.1733499.jpg,417,113
20180518_3312.9726499.jpg,300,147
20180518_3312.9726499.jpg,333,123
20180518_3312.9726499.jpg,406,111
20180518_3706.85315.jpg,298,149
